Date,Open,High,Low,Close,Volume
2018-05-18,1066,1073.72998,1064.680054,1069.640015,1774100
2018-05-21,1079,1093.300049,1078,1084.01001,1259000
2018-05-22,1089.800049,1091.800049,1072.26001,1075.310059,1111300
2018-05-23,1070,1088,1066.959961,1085.959961,1187000
2018-05-24,1086.900024,1087.119995,1072.300049,1085.449951,1030200
2018-05-25,1086.550049,1089.569946,1082.599976,1084.079956,1111200
2018-05-29,1076,1081.339966,1063.079956,1068.069946,1803800
2018-05-30,1073.47998,1078.98999,1066.550049,1077.469971,1434300
2018-05-31,1082,1110,1078,1100,3968400
2018-06-01,1112.869995,1138.160034,1112.01001,1135,3160100
2018-06-04,1138.5,1157.859985,1137,1153.040039,2237700
2018-06-05,1154.660034,1161.099976,1147.459961,1151.02002,1648200
2018-06-06,1152.77002,1154.709961,1136.319946,1146.949951,1746700
2018-06-07,1144.579956,1145.869995,1126.119995,1134.420044,1805400
2018-06-08,1131.209961,1138.780029,1123.22998,1132.709961,1364200
2018-06-11,1132.939941,1147.73999,1131.400024,1140.900024,1239800
2018-06-12,1141.02002,1148.75,1141.02002,1148.189941,1304600
2018-06-13,1152.280029,1155.640015,1143.380005,1144.22998,1715100
2018-06-14,1152.209961,1165.98999,1150.599976,1160.109985,1771100
2018-06-15,1159.920044,1163.910034,1153.689941,1159.27002,2221900
2018-06-18,1152.689941,1184.130005,1151,1183.579956,1651900
2018-06-19,1170.109985,1182.810059,1161.609985,1178.689941,2364100
2018-06-20,1183.300049,1201.48999,1182.030029,1184.069946,2584300
2018-06-21,1185.51001,1190.329956,1163.47998,1169.439941,2248300
2018-06-22,1171.48999,1175,1159.650024,1169.290039,1711000
2018-06-25,1155,1155.98999,1119.900024,1139.280029,2884100
2018-06-26,1144.140015,1146.869995,1129,1132.619995,1734400
2018-06-27,1136,1146.209961,1116.699951,1116.939941,1726900
2018-06-28,1112.390015,1134,1106.069946,1126.780029,1486300
2018-06-29,1132.310059,1141.359985,1127.02002,1129.189941,1578100
2018-07-02,1115.349976,1142.98999,1106.599976,1142.109985,1160800
2018-07-03,1149.420044,1149.910034,1114.430054,1116.280029,822400
2018-07-05,1124.599976,1144.140015,1123.119995,1141.290039,1429700
2018-07-06,1141.77002,1156.199951,1137.23999,1155.079956,1091000
2018-07-09,1160,1167.930054,1157.22998,1167.280029,1079200
2018-07-10,1169.98999,1173.5,1162.560059,1167.140015,1066700
2018-07-11,1155.619995,1180.439941,1155.369995,1171.459961,1662600
2018-07-12,1174.859985,1201.98999,1173.099976,1201.26001,2207400
2018-07-13,1202.800049,1210.439941,1195.290039,1204.420044,1630600
2018-07-16,1203.810059,1208.709961,1193.400024,1196.51001,1339200
2018-07-17,1182.73999,1218.76001,1182,1213.079956,2008100
2018-07-18,1208.530029,1221.589966,1204.560059,1212.910034,1947400
2018-07-19,1206.650024,1216.47998,1197.72998,1199.099976,1916900
2018-07-20,1199.23999,1210.77002,1196.589966,1197.880005,1896900
2018-07-23,1195.660034,1215.099976,1192.01001,1211,3272300
2018-07-24,1271,1275,1244.140015,1258.150024,5380000
2018-07-25,1252.619995,1278.23999,1249.050049,1275.939941,2555200
2018-07-26,1267.180054,1287.400024,1263,1285.5,2734300
2018-07-27,1289.119995,1291.439941,1244.48999,1252.890015,2418100
2018-07-30,1245.050049,1252.890015,1224.170044,1230.040039,2194800
2018-07-31,1231.709961,1241.209961,1216.189941,1227.219971,1969100
2018-08-01,1239.109985,1245.900024,1224.939941,1232.98999,1849700
2018-08-02,1218.5,1244.410034,1218.060059,1241.130005,1735200
2018-08-03,1245.180054,1246.52002,1229.420044,1238.160034,1063200
2018-08-06,1241.609985,1242.459961,1230.530029,1237.670044,1105700
2018-08-07,1252.01001,1266.079956,1251.800049,1255.839966,2125300
2018-08-08,1256.719971,1271.719971,1252.119995,1261.329956,1717200
2018-08-09,1262.72998,1271.959961,1260.099976,1264.459961,1366300
2018-08-10,1259.180054,1261.199951,1247.160034,1252.51001,1330100
2018-08-13,1251.199951,1265.969971,1247.030029,1248.640015,1375000
2018-08-14,1252.5,1260.589966,1239.540039,1258.140015,1404000
2018-08-15,1244.280029,1251.97998,1226.23999,1232.219971,1852600
2018-08-16,1241.98999,1243.699951,1219.630005,1224.060059,1608800
2018-08-17,1222.040039,1226.949951,1204,1215.849976,1654600
2018-08-20,1220.660034,1225.910034,1208.699951,1221.949951,1110900
2018-08-21,1223.02002,1232.76001,1215.030029,1217.410034,1154100
2018-08-22,1214.219971,1226.530029,1213.219971,1221.75,1114800
2018-08-23,1219.880005,1235.170044,1219.349976,1221.160034,1233300
2018-08-24,1226,1237.400024,1221.420044,1236.75,1222700
2018-08-27,1244.140015,1257.869995,1240.680054,1256.27002,1429000
2018-08-28,1255.900024,1256.560059,1242.969971,1245.859985,1366500
2018-08-29,1255,1267.170044,1252.800049,1264.650024,1846300
2018-08-30,1263.400024,1269.48999,1247.209961,1254.439941,1505200
2018-08-31,1252.209961,1252.550049,1225.75,1231.800049,2115400
2018-09-04,1222.52002,1227.869995,1206.560059,1211.310059,2072900
2018-09-05,1209.219971,1214.869995,1175.339966,1199.099976,2699400
2018-09-06,1198.569946,1198.98999,1163.609985,1183.98999,2342700
2018-09-07,1172,1188.550049,1169.27002,1177.589966,1632900
2018-09-10,1184.199951,1186.660034,1170.609985,1175.060059,1383500
2018-09-11,1171.099976,1190.939941,1165.949951,1189.98999,1462700
2018-09-12,1182,1190.689941,1166.160034,1171.599976,1785800
2018-09-13,1179.699951,1187.859985,1169.219971,1182.140015,2003400
2018-09-14,1188,1188,1173.52002,1177.97998,1208800
2018-09-17,1177.77002,1181.819946,1158.459961,1159.829956,1704800
2018-09-18,1162.660034,1181.329956,1161.430054,1167.109985,1615700
2018-09-19,1168.959961,1176.27002,1158.619995,1174.27002,1298100
2018-09-20,1180.670044,1194,1176.25,1191.569946,1462200
2018-09-21,1194.920044,1196.579956,1172.060059,1172.119995,4561100
2018-09-24,1159.410034,1185.189941,1151.5,1179.560059,1557500
2018-09-25,1184.25,1196.859985,1174.089966,1193.890015,1657600
2018-09-26,1193.689941,1207.23999,1185.400024,1194.060059,1882500
2018-09-27,1200,1216.859985,1198.050049,1207.359985,1813700
2018-09-28,1204.089966,1208.449951,1197.829956,1207.079956,1780600
2018-10-01,1213,1224.199951,1203.189941,1208.530029,1658200
2018-10-02,1206.670044,1224.52002,1199.660034,1207.640015,2009000
2018-10-03,1212,1214.180054,1202.150024,1211.530029,1312300
2018-10-04,1205.030029,1205.900024,1163.849976,1177.069946,2328800
2018-10-05,1176,1182,1154.319946,1167.829956,1592600
2018-10-08,1160,1175.859985,1135.400024,1155.920044,2309500
2018-10-09,1151.310059,1161.550049,1144.170044,1145.170044,1684500
2018-10-10,1136.400024,1137.02002,1091.51001,1092.160034,2949000
2018-10-11,1079.040039,1116.060059,1075.890015,1090.73999,3384800
2018-10-12,1119.640015,1125.829956,1095.030029,1120.540039,2468500
2018-10-15,1118,1121.800049,1098.219971,1102.439941,1503700
2018-10-16,1113.47998,1136.369995,1111.75,1133.079956,1918900
2018-10-17,1140,1147,1114,1127.589966,1782600
2018-10-18,1130,1132.349976,1086.339966,1097.910034,2307600
2018-10-19,1103.709961,1120.949951,1097.030029,1105.180054,2064300
2018-10-22,1112.51001,1121.689941,1100,1111.369995,1355800
2018-10-23,1091.290039,1118,1079.01001,1114.910034,1884300
2018-10-24,1115,1116.619995,1055.060059,1057.119995,2464300
2018-10-25,1080.300049,1117.819946,1075.550049,1103.589966,3647800
2018-10-26,1048.329956,1117,1042.22998,1083.75,5321900
2018-10-29,1096.540039,1108.829956,1007.200012,1034.72998,4064500
2018-10-30,1020.01001,1050.900024,1013.969971,1049.51001,2988400
2018-10-31,1068.199951,1108,1068.199951,1090.579956,3545800
2018-11-01,1091.400024,1099.900024,1077.819946,1085.97998,2006600
2018-11-02,1089,1098,1067.660034,1071.48999,2171900
2018-11-05,1072.530029,1073.349976,1034,1055.72998,2267900
2018-11-06,1055.02002,1079.819946,1053.609985,1069.569946,1433000
2018-11-07,1083.48999,1109.930054,1080.589966,1108.23999,2169400
2018-11-08,1107.300049,1108.219971,1084.359985,1094.630005,1684700
2018-11-09,1084.02002,1088.349976,1064.26001,1077.02002,1743000
2018-11-12,1073.130005,1074.099976,1040.349976,1049.359985,1700100
2018-11-13,1054.810059,1066.670044,1040.400024,1047.969971,1287500
2018-11-14,1060,1065.790039,1041.109985,1054.579956,1733300
2018-11-15,1051.459961,1078.869995,1041.290039,1071.050049,2079200
2018-11-16,1065.22998,1072.439941,1054.900024,1068.27002,1768300
2018-11-19,1063.390015,1068,1022.869995,1027.420044,2284200
2018-11-20,1007.289978,1037.349976,1002.210022,1030.449951,2722900
2018-11-21,1045.310059,1054.709961,1039.459961,1043.430054,1484900
2018-11-23,1033.5,1043,1028.52002,1030.099976,708900
2018-11-26,1044,1057,1039.77002,1055.939941,1577900
2018-11-27,1051.339966,1066.76001,1045.5,1052.280029,1652400
2018-11-28,1057.459961,1092.859985,1042.949951,1091.790039,2302100
2018-11-29,1083.530029,1100.150024,1082,1094.579956,1550200
2018-11-30,1095.630005,1109.650024,1083.180054,1109.650024,2983400
2018-12-03,1132.160034,1135,1111.72998,1116.359985,2876600
2018-12-04,1112.98999,1114.23999,1060.780029,1062.469971,2281500
2018-12-06,1045,1079.420044,1042.47998,1078.079956,2371800
2018-12-07,1072.22998,1085.030029,1039.369995,1046.579956,2134100
2018-12-10,1042.939941,1059.599976,1033,1053.180054,1682600
2018-12-11,1066.939941,1070.400024,1050.099976,1061.650024,1692600
2018-12-12,1077.079956,1091.72998,1071.969971,1073.72998,1448000
2018-12-13,1075.670044,1088.420044,1064.98999,1073.540039,1249300
2018-12-14,1060.02002,1071.719971,1049.369995,1051.709961,1817900
2018-12-17,1047.01001,1062.380005,1016.630005,1025.650024,2496600
2018-12-18,1034,1059.689941,1030.47998,1043.410034,2182000
2018-12-19,1047.290039,1075.709961,1019.429993,1035.459961,2913200
2018-12-20,1026,1047.439941,1007.859985,1023.580017,2683700
2018-12-21,1032.040039,1037.670044,981.190002,991.25,5232800
2018-12-24,984.320007,1012.119995,977.659973,984.669983,1818000
2018-12-26,997.98999,1048.449951,992.650024,1047.849976,2315900
2018-12-27,1026.199951,1053.339966,1007,1052.900024,2299800
2018-12-28,1059.5,1064.22998,1042,1046.680054,1719900
2018-12-31,1057.829956,1062.98999,1033.040039,1044.959961,1655500
2019-01-02,1027.199951,1060.790039,1025.280029,1054.680054,1593400
2019-01-03,1050.670044,1066.26001,1022.369995,1025.469971,2098000
2019-01-04,1042.560059,1080,1036.859985,1078.069946,2301100
2019-01-07,1080.969971,1082.699951,1062.640015,1075.920044,2372300
2019-01-08,1086,1093.349976,1068.349976,1085.369995,1770700
2019-01-09,1087.98999,1091.640015,1074.369995,1081.650024,1349900
2019-01-10,1074.939941,1079.810059,1064.680054,1078.829956,1329900
2019-01-11,1069.900024,1073.369995,1056.430054,1064.469971,1543200
2019-01-14,1053.339966,1058.449951,1048.550049,1051.51001,1424500
2019-01-15,1058.01001,1088.27002,1054.439941,1086.51001,1875900
2019-01-16,1090,1102.359985,1088.01001,1089.51001,1914000
2019-01-17,1087.98999,1100.699951,1083.26001,1099.119995,1244800
2019-01-18,1108.589966,1118,1099.280029,1107.300049,2244600
2019-01-22,1096,1098.969971,1070.890015,1078.630005,1981600
2019-01-23,1086.859985,1092.949951,1067.569946,1084.410034,1259700
2019-01-24,1082.51001,1088,1070.02002,1084,1455700
2019-01-25,1094.22998,1103.359985,1091.800049,1101.51001,1163000
2019-01-28,1090.069946,1093.369995,1074.609985,1079.859985,1466700
2019-01-29,1081.040039,1084.72998,1066.02002,1070.060059,985200
2019-01-30,1077.359985,1099.52002,1076.640015,1097.98999,1472600
2019-01-31,1112.23999,1127.670044,1105.25,1125.890015,2011600
2019-02-01,1122.290039,1134.400024,1114.25,1118.619995,1655800
2019-02-04,1119.01001,1142.339966,1117.51001,1141.420044,3920400
2019-02-05,1129.630005,1152.77002,1123.599976,1151.869995,4114800
2019-02-06,1149.27002,1154,1118.359985,1122.890015,2412800
2019-02-07,1111.819946,1111.98999,1093.589966,1105.910034,1914900
2019-02-08,1094.880005,1105.099976,1094.23999,1102.380005,1088300
2019-02-11,1103.75,1113.430054,1100,1102.119995,924900
2019-02-12,1111.01001,1132.859985,1111.01001,1127.579956,1751800
2019-02-13,1133.040039,1142.849976,1126,1128.630005,1402100
2019-02-14,1125,1136.130005,1117.089966,1129.199951,1055300
2019-02-15,1139.300049,1139.300049,1116.719971,1119.630005,1391300
2019-02-19,1116.640015,1129.640015,1116.640015,1126.51001,1099000
2019-02-20,1128.880005,1130.930054,1111.75,1120.589966,1204500
2019-02-21,1118.780029,1119.150024,1097.97998,1104.209961,1663600
2019-02-22,1109.699951,1117.25,1100.5,1116.560059,1471800
2019-02-25,1121.930054,1125.400024,1114.109985,1117.329956,1310400
2019-02-26,1114.369995,1126.439941,1106.699951,1122.01001,1751300
2019-02-27,1114.01001,1125.72998,1108.560059,1122.890015,1104600
2019-02-28,1119,1133.98999,1118.410034,1126.550049,1371100
2019-03-01,1131,1150,1131,1148.52002,1704300
2019-03-04,1154.560059,1165.52002,1138.25,1153.420044,1774500
2019-03-05,1156,1176.48999,1153.02002,1169.189941,2004700
2019-03-06,1171.76001,1174.73999,1163.050049,1164.939941,1180100
2019-03-07,1160.5,1163.579956,1141.709961,1150.849976,1504300
2019-03-08,1133.900024,1153.449951,1130.199951,1149.969971,1184700
2019-03-11,1152,1179.910034,1151.569946,1179.26001,1501600
2019-03-12,1182.300049,1205.709961,1182.300049,1197.25,2111000
2019-03-13,1205.930054,1207.119995,1197.910034,1199.060059,1294400
2019-03-14,1199.02002,1204.699951,1191.22998,1192.530029,1365100
2019-03-15,1198,1201.719971,1187.01001,1190.300049,2594300
2019-03-18,1189.689941,1194.949951,1181.47998,1188.550049,1222100
2019-03-19,1191.719971,1203.410034,1189.459961,1202.459961,1489400
2019-03-20,1201.400024,1229.98999,1199.589966,1226.430054,2075400
2019-03-21,1220,1236.439941,1216.579956,1236.130005,1407500
2019-03-22,1228.849976,1233.630005,1206,1207.650024,1721100
2019-03-25,1199.560059,1209.439941,1190,1197.380005,1378800
2019-03-26,1205.189941,1207.650024,1181.76001,1189.839966,1537600
2019-03-27,1191.920044,1191.920044,1164.22998,1178.01001,1471400
2019-03-28,1175.5,1177.25,1163.430054,1172.27002,1120100
2019-03-29,1180.180054,1183.969971,1166.380005,1176.890015,1544500
2019-04-01,1187.540039,1200.199951,1186.359985,1198.97998,1385300
2019-04-02,1200.050049,1205.810059,1191.23999,1205.540039,914400
2019-04-03,1212.699951,1220.599976,1205.079956,1210.810059,1109000
2019-04-04,1211.290039,1220.550049,1209.040039,1219.449951,1051100
2019-04-05,1219.300049,1220.390015,1210.030029,1211.449951,1000600
2019-04-08,1211.109985,1213.949951,1204.699951,1208.280029,1087500
2019-04-09,1201.890015,1207.150024,1198.380005,1202.689941,983400
2019-04-10,1205.089966,1208.939941,1200.660034,1206.449951,775500
2019-04-11,1208.900024,1212.73999,1204.540039,1209.589966,849900
2019-04-12,1215.619995,1223.050049,1213.290039,1222.72998,1215600
2019-04-15,1224.089966,1229.300049,1214.560059,1226.530029,1189800
2019-04-16,1230,1235.97998,1225.040039,1231.910034,1131100
2019-04-17,1237,1245.099976,1232.900024,1240.140015,1518300
2019-04-18,1245,1245.939941,1239.410034,1241.469971,1237500
2019-04-22,1236.670044,1254.339966,1233.369995,1253.76001,954200
2019-04-23,1256.640015,1274.430054,1251.969971,1270.589966,1593400
2019-04-24,1270.589966,1274,1259.810059,1260.050049,1169800
2019-04-25,1270.300049,1272.800049,1258,1267.339966,1567200
2019-04-26,1273.380005,1278.910034,1265,1277.420044,1361400
2019-04-29,1280.51001,1296.969971,1271.709961,1296.199951,3618400
2019-04-30,1190.630005,1200.97998,1183,1198.959961,6658900
2019-05-01,1197.5,1199.25,1171.680054,1173.319946,3717000
2019-05-02,1172.599976,1179.380005,1158.329956,1166.51001,2254900
2019-05-03,1177.410034,1191.400024,1173.550049,1189.550049,2079400
2019-05-06,1172,1195.430054,1171.160034,1193.459961,1588700
2019-05-07,1185.810059,1194.77002,1165,1178.859985,1830200
2019-05-08,1177.290039,1184.27002,1167.630005,1170.780029,1276000
2019-05-09,1162.599976,1174.069946,1154.640015,1167.969971,1477800
2019-05-10,1168.839966,1176.280029,1146.369995,1167.640015,1582500
2019-05-13,1145.23999,1151.969971,1125.5,1136.589966,2281300
2019-05-14,1142.319946,1144.869995,1123.530029,1124.859985,2019600
2019-05-15,1122.550049,1178.300049,1121.400024,1170.800049,2965100
2019-05-16,1171.839966,1194.160034,1168.449951,1184.5,1765400
2019-05-17,1175.829956,1186.290039,1166.420044,1168.780029,1268100
2019-05-20,1153,1153,1138.140015,1144.660034,1530100
2019-05-21,1154.47998,1158,1143.310059,1154.439941,1028100
2019-05-22,1151.25,1163.780029,1151,1155.849976,941300
2019-05-23,1146.069946,1150.050049,1133.160034,1145.339966,1260700
2019-05-24,1152,1154.359985,1136.709961,1138.609985,927700
2019-05-28,1141.47998,1156.48999,1138.670044,1139.560059,1047400
2019-05-29,1132.699951,1135,1111.949951,1119.939941,1811500
2019-05-30,1120.150024,1126.800049,1115.900024,1121.410034,904400
2019-05-31,1105.640015,1113.400024,1103.349976,1106.5,1579100
2019-06-03,1066.930054,1067,1027.030029,1038.73999,4844500
2019-06-04,1044.48999,1058.439941,1036.030029,1054.48999,3025600
2019-06-05,1055,1056.810059,1033,1044.640015,2349400
2019-06-06,1046.209961,1050,1035.51001,1047.76001,1451000
2019-06-07,1054.280029,1073.430054,1051.150024,1068.369995,2191400
2019-06-10,1077,1094.839966,1075.280029,1082.76001,1425500
2019-06-11,1096.98999,1104.01001,1079.569946,1081.040039,1675400
2019-06-12,1079.949951,1082.52002,1069.599976,1079.099976,1183500
2019-06-13,1084.709961,1096.589966,1082.569946,1091.01001,1040700
2019-06-14,1089.73999,1094.76001,1081.47998,1086.300049,1229100
2019-06-17,1089.099976,1101.280029,1088,1093.890015,988500
2019-06-18,1111.5,1118.780029,1100.790039,1105.23999,1726300
2019-06-19,1107.23999,1109.430054,1096.030029,1104.51001,1335700
2019-06-20,1121.699951,1122.719971,1107,1113.199951,1200900
2019-06-21,1109.859985,1126.569946,1109.719971,1125.369995,2538700
2019-06-24,1120,1123.569946,1113.310059,1116.699951,1211800
2019-06-25,1115.079956,1115.699951,1084.599976,1087.579956,1582200
2019-06-26,1091,1095.119995,1073.689941,1080.319946,1734900
2019-06-27,1086.75,1088.459961,1075.849976,1076.630005,1203900
2019-06-28,1077.22998,1082.800049,1073.800049,1082.800049,1683600
2019-07-01,1101.040039,1108.589966,1095.329956,1100,1459800
2019-07-02,1104.829956,1112.890015,1099.670044,1112.599976,1031500
2019-07-03,1118.5,1127.98999,1114.849976,1122.98999,1007700
2019-07-05,1119.369995,1134.650024,1117.5,1132.670044,1489700
2019-07-08,1125.869995,1127.209961,1111.76001,1116.790039,1494400
2019-07-09,1110.319946,1127.859985,1107.150024,1124.290039,1473600
2019-07-10,1132.319946,1142.339966,1130.660034,1140.910034,1535500
2019-07-11,1146.160034,1153.23999,1139.530029,1144.079956,1300200
2019-07-12,1142.930054,1147.5,1138.560059,1145.339966,1093900
2019-07-15,1145.339966,1150.680054,1140,1150.51001,1058200
2019-07-16,1146.72998,1158.579956,1146.72998,1153.459961,1267600
2019-07-17,1150.920044,1158.439941,1146.619995,1146.73999,976900
2019-07-18,1142,1148.170044,1132.859985,1147.23999,1272500
2019-07-19,1149.319946,1151.579956,1131.25,1131.550049,1159200
2019-07-22,1135.469971,1140.02002,1125.209961,1139.209961,1445700
2019-07-23,1143.449951,1148.859985,1132.849976,1148.050049,1032400
2019-07-24,1132.619995,1145.459961,1128.51001,1139.72998,1359600
2019-07-25,1138.949951,1143.589966,1123.709961,1135.939941,2738100
2019-07-26,1228,1268.390015,1228,1245.219971,6060800
2019-07-29,1242.5,1248.98999,1230.199951,1241.839966,2069100
2019-07-30,1227,1236.910034,1225.319946,1228,1430800
2019-07-31,1224.869995,1234.910034,1208.180054,1218.199951,1998000
2019-08-01,1217.630005,1236.300049,1207,1211.780029,1771300
2019-08-02,1203,1209.5,1190,1196.319946,1745500
2019-08-05,1172.969971,1176.880005,1142.75,1154.75,2392000
2019-08-06,1165.52002,1181.400024,1161.530029,1171.079956,1800700
2019-08-07,1157.800049,1179.869995,1150.839966,1175.910034,1534300
2019-08-08,1186.430054,1206.280029,1174,1206.189941,1505800
2019-08-09,1199.98999,1204.459961,1184.890015,1188.900024,1020900
2019-08-12,1180,1185.609985,1168.719971,1174.5,1103200
2019-08-13,1174.349976,1205.430054,1172.98999,1196.72998,1421700
2019-08-14,1176.069946,1182.790039,1161.069946,1164.25,1771500
2019-08-15,1168.430054,1176.420044,1163,1169.319946,1425300
2019-08-16,1180.790039,1183.839966,1173,1179.209961,1245800
2019-08-19,1191.829956,1209.390015,1190.400024,1200.439941,1222500
2019-08-20,1195.349976,1198,1183.050049,1183.530029,1010300
2019-08-21,1195.819946,1200.560059,1187.920044,1191.579956,707600
2019-08-22,1193.800049,1198.780029,1178.910034,1191.52002,867600
2019-08-23,1185.170044,1195.670044,1150,1153.579956,1812700
2019-08-26,1159.449951,1171.859985,1154.849976,1171.180054,1058300
2019-08-27,1183,1185,1164.560059,1170.819946,1173000
2019-08-28,1164.869995,1178.5,1160.25,1173.75,840500
2019-08-29,1186.420044,1199.189941,1185.280029,1194.23999,981800
2019-08-30,1200.349976,1200.349976,1185.719971,1190.530029,903200
2019-09-03,1181.849976,1189.079956,1163.709961,1169.550049,1295400
2019-09-04,1179.449951,1184.880005,1171.530029,1182.27002,1065600
2019-09-05,1193.660034,1214,1192.689941,1212.189941,1319700
2019-09-06,1209.140015,1212.949951,1203.26001,1206.319946,948600
2019-09-09,1207.079956,1220.550049,1193.170044,1205.27002,1592700
2019-09-10,1196.089966,1210,1196.01001,1205.699951,1396100
2019-09-11,1203.890015,1222.469971,1202.280029,1220,1176100
2019-09-12,1223.469971,1242.420044,1222.560059,1234.969971,1582200
2019-09-13,1232.109985,1241.050049,1227.079956,1240.030029,1183800
2019-09-16,1230.439941,1239.02002,1225.189941,1231.630005,1410900
2019-09-17,1231.630005,1235,1223.349976,1229.880005,1040300
2019-09-18,1230.23999,1236.23999,1216.469971,1232.650024,872000
2019-09-19,1232.319946,1244.339966,1232.310059,1238.75,827700
2019-09-20,1233.640015,1242.800049,1223.579956,1229.839966,1884600
2019-09-23,1226.569946,1239.680054,1223.780029,1234.689941,1039900
2019-09-24,1240,1247.109985,1210.640015,1218.329956,1790200
2019-09-25,1216.01001,1248.02002,1209.199951,1245.939941,1339900
2019-09-26,1242.140015,1244.670044,1231.819946,1242.290039,1158300
2019-09-27,1242.829956,1244.98999,1215.199951,1225.949951,1706100
2019-09-30,1220.599976,1227.410034,1213.420044,1221.140015,1223500
2019-10-01,1222.48999,1232.859985,1205.550049,1206,1225200
2019-10-02,1196.5,1198.76001,1172.630005,1177.920044,1651500
2019-10-03,1183.339966,1191,1163.140015,1189.430054,1418400
2019-10-04,1194.290039,1212.459961,1190.969971,1210.959961,1214100
2019-10-07,1207,1218.910034,1204.359985,1208.25,852000
2019-10-08,1198.77002,1206.869995,1189.47998,1190.130005,1004300
2019-10-09,1201.329956,1208.459961,1198.119995,1202.400024,797400
2019-10-10,1198.599976,1215.619995,1197.859985,1209.469971,642100
2019-10-11,1224.030029,1228.75,1213.640015,1215.709961,1116500
2019-10-14,1213.890015,1225.880005,1211.880005,1217.77002,664800
2019-10-15,1221.5,1247.130005,1220.920044,1242.23999,1379200
2019-10-16,1241.810059,1254.189941,1238.530029,1243,1149300
2019-10-17,1251.400024,1263.75,1249.869995,1252.800049,1047900
2019-10-18,1254.689941,1258.109985,1240.140015,1244.410034,1581200
2019-10-21,1248.699951,1253.51001,1239.98999,1244.280029,904700
2019-10-22,1244.47998,1248.72998,1239.849976,1241.199951,1143100
2019-10-23,1240.209961,1258.040039,1240.209961,1257.630005,1064100
2019-10-24,1259.109985,1262.900024,1252.349976,1259.109985,1011200
2019-10-25,1252,1268,1249.150024,1264.300049,1355200
2019-10-28,1275,1299.23999,1272.310059,1288.97998,3271400
2019-10-29,1276,1280.800049,1255.609985,1260.660034,2632700
2019-10-30,1255.150024,1268.02002,1250.650024,1260.699951,1460200
2019-10-31,1260,1266.52002,1249.47998,1258.800049,1595200
2019-11-01,1265.800049,1273,1259.709961,1272.25,1440600
2019-11-04,1276.109985,1292.5,1276.109985,1289.609985,1531600
2019-11-05,1291.199951,1297.23999,1289.380005,1291.439941,1257400
2019-11-06,1290.089966,1292.98999,1282.27002,1291.01001,1231300
2019-11-07,1294.280029,1322.650024,1293.75,1306.939941,2257000
2019-11-08,1301.52002,1317.109985,1301.52002,1309,1519600
2019-11-11,1304,1304.900024,1295.869995,1298.280029,861700
2019-11-12,1298.569946,1309.349976,1294.23999,1297.209961,1442600
2019-11-13,1293.180054,1302.52002,1292.150024,1296.180054,1026900
2019-11-14,1295,1315.719971,1293.939941,1309.150024,1447400
2019-11-15,1315.050049,1333.540039,1311.890015,1333.540039,1964300
2019-11-18,1332.339966,1333.920044,1316.160034,1319.839966,1399200
2019-11-19,1326.630005,1326.630005,1311.77002,1312.589966,1093200
2019-11-20,1311.359985,1313.209961,1289.209961,1301.859985,1444600
2019-11-21,1299.25,1311.119995,1290.75,1300.140015,1277300
2019-11-22,1303,1306.900024,1289.359985,1293.670044,1388800
2019-11-25,1296.26001,1310.410034,1295.609985,1305.640015,1179500
2019-11-26,1309.910034,1314.01001,1304.040039,1313,1095500
2019-11-27,1315.420044,1317.640015,1309.469971,1312.130005,940400
2019-11-29,1306.599976,1309.949951,1303.22998,1304.089966,640100
2019-12-02,1302.560059,1305.439941,1280.380005,1288.859985,1326900
2019-12-03,1278.660034,1297.22998,1277.050049,1294.73999,1263500
2019-12-04,1306.099976,1324.27002,1303.050049,1318.939941,1775300
2019-12-05,1327,1327.97998,1314.319946,1326.959961,1220400
2019-12-06,1332.75,1342.469971,1331.22998,1339.390015,1648400
2019-12-09,1338.859985,1357.550049,1336.069946,1342.98999,1542100
2019-12-10,1339.939941,1348,1334,1342.890015,880300
2019-12-11,1348.300049,1349.890015,1341.099976,1344.25,1024000
2019-12-12,1343.209961,1354.579956,1338.199951,1348.48999,1455700
2019-12-13,1347.900024,1351.349976,1341.660034,1346.869995,1658500
2019-12-16,1355,1363.530029,1350.609985,1360.699951,1406400
2019-12-17,1362.410034,1364.329956,1350.77002,1354.890015,1647400
2019-12-18,1357,1359.430054,1350.459961,1351.910034,1166500
2019-12-19,1351.910034,1357.530029,1348.75,1356.439941,1446100
2019-12-20,1363.099976,1364,1350.72998,1351.219971,2504500
2019-12-23,1358.72998,1361.849976,1348,1350.630005,996800
2019-12-24,1350.209961,1352.01001,1344.170044,1344.430054,673400
2019-12-26,1346.550049,1363.199951,1345.51001,1362.469971,1183100
2019-12-27,1364,1367.050049,1353,1354.640015,1160600
2019-12-30,1356.810059,1357,1337.839966,1339.709961,999700
2019-12-31,1335.790039,1340.660034,1332.130005,1339.390015,975700